gsa_code,gsa_par_id,main_crop,main_crop_clean,Italian_Name,English_Name,HCAT2_Name,HCAT2_Code,Direct_Match,Reason,crop_name_clean,hcat3_code,hcat3_name,ec_code,ec_name,hrl_code,hrl_name
it,1609426068,800,800,ERBAIO,Green fodder,plants_harvested_green,3301090000,no,,ERBAIO,3301090000.0,plants_harvested_green,240.0,"Dry pulses, vegetables and flowers",1210.0,Fresh Vegetables
it,1624623706,019,019,RISONE,Rice,rice,3301010700,yes,Direct exact match,RISONE,3301010700.0,rice,217.0,Rice,1140.0,Rice
it,1692315527,001,001,GRANTURCO (MAIS),Maize (corn),cereal,3301010000,no,Matched as cereal based on keywords,GRANTURCO (MAIS),3301010000.0,cereal,200.0,Cereals,1150.0,Other Cereals
it,1596984516,065,065,PASCOLO POLIFITA,Mixed pasture,pasture_meadow_grassland_grass,3302000000,no,,PASCOLO POLIFITA,3302000000.0,pasture_meadow_grassland_grass,500.0,Grassland (permanent and temporary),0.0,No Cropland
it,1705034082,899,899,PRATO PASCOLO,Pasture meadow,pasture_meadow_grassland_grass,3302000000,no,,PRATO PASCOLO,3302000000.0,pasture_meadow_grassland_grass,500.0,Grassland (permanent and temporary),0.0,No Cropland
it,1651512490,093,093,TRITICALE,Triticale,triticale,3301010800,yes,Direct exact match,TRITICALE,3301010800.0,triticale,218.0,Triticale,1150.0,Other Cereals
it,1700531953,001,001,GRANTURCO (MAIS),Maize (corn),cereal,3301010000,no,Matched as cereal based on keywords,GRANTURCO (MAIS),3301010000.0,cereal,200.0,Cereals,1150.0,Other Cereals
it,1710569551,410,410,VITE,Vine (grapevine),fruit,3303010000,no,Matched as fruit based on keywords,VITE,3303010000.0,orchards_fruits,300.0,Woodland and shrubland type of vegetation,2310.0,Fruits
it,1584960537,899,899,PRATO PASCOLO,Pasture meadow,pasture_meadow_grassland_grass,3302000000,no,,PRATO PASCOLO,3302000000.0,pasture_meadow_grassland_grass,500.0,Grassland (permanent and temporary),0.0,No Cropland
it,1609431935,019,019,RISONE,Rice,rice,3301010700,yes,Direct exact match,RISONE,3301010700.0,rice,217.0,Rice,1140.0,Rice
it,1636536113,004,004,SOIA,Soybean,soy_soybeans,3301160000,no,Partial match found in HCAT2 names,SOIA,3301160000.0,soy_soybeans,233.0,Soya,1420.0,Soybeans
it,1678294184,001,001,GRANTURCO (MAIS),Maize (corn),cereal,3301010000,no,Matched as cereal based on keywords,GRANTURCO (MAIS),3301010000.0,cereal,200.0,Cereals,1150.0,Other Cereals
it,1639455614,587,587,GRANO (FRUMENTO) TENERO,Soft wheat,cereal,3301010000,no,Matched as cereal based on keywords,GRANO (FRUMENTO) TENERO,3301010000.0,cereal,200.0,Cereals,1150.0,Other Cereals
it,1782947067,004,004,SOIA,Soybean,soy_soybeans,3301160000,no,Partial match found in HCAT2 names,SOIA,3301160000.0,soy_soybeans,233.0,Soya,1420.0,Soybeans
it,1583341528,004,004,SOIA,Soybean,soy_soybeans,3301160000,no,Partial match found in HCAT2 names,SOIA,3301160000.0,soy_soybeans,233.0,Soya,1420.0,Soybeans
it,1561601494,941,941,ZUCCHINO,Zucchini (courgette),vegetables,3301200000,no,Matched as vegetables based on keywords,ZUCCHINO,3301200000.0,asparagus,240.0,"Dry pulses, vegetables and flowers",1210.0,Fresh Vegetables
it,1674486664,410,410,VITE,Vine (grapevine),fruit,3303010000,no,Matched as fruit based on keywords,VITE,3303010000.0,orchards_fruits,300.0,Woodland and shrubland type of vegetation,2310.0,Fruits
it,1598358665,899,899,PRATO PASCOLO,Pasture meadow,pasture_meadow_grassland_grass,3302000000,no,,PRATO PASCOLO,3302000000.0,pasture_meadow_grassland_grass,500.0,Grassland (permanent and temporary),0.0,No Cropland
it,1604025498,046,046,LOIETTO LOGLIO,Ryegrass,rye,3301010300,no,Partial match found in HCAT2 names,LOIETTO LOGLIO,3301010300.0,rye,214.0,Rye,1150.0,Other Cereals
it,1581789643,004,004,SOIA,Soybean,soy_soybeans,3301160000,no,Partial match found in HCAT2 names,SOIA,3301160000.0,soy_soybeans,233.0,Soya,1420.0,Soybeans
it,1716192388,562,562,ERBA MEDICA,Alfalfa,alfalfa_lucerne,3301090301,no,Partial match found in HCAT2 names,ERBA MEDICA,3301090301.0,alfalfa_lucerne,250.0,Other fodder crops (excl. temp. grasslands),1210.0,Fresh Vegetables
it,1532397089,054,054,PASCOLO ARBORATO - TARA 50%,Wooded pasture (50% tare),tree_wood_forest,3306000000,no,Matched as tree wood forest based on keywords,PASCOLO ARBORATO - TARA 50%,3306000000.0,tree_wood_forest,300.0,Woodland and shrubland type of vegetation,3200.0,Unclassified permanent crop
it,1596828599,562,562,ERBA MEDICA,Alfalfa,alfalfa_lucerne,3301090301,no,Partial match found in HCAT2 names,ERBA MEDICA,3301090301.0,alfalfa_lucerne,250.0,Other fodder crops (excl. temp. grasslands),1210.0,Fresh Vegetables
it,1570908541,044,044,MELO,Apple,apples,3303010200,no,Partial match found in HCAT2 names,MELO,3303010200.0,apples,300.0,Woodland and shrubland type of vegetation,2310.0,Fruits
it,1523933864,063,063,PASCOLO POLIFITA CON ROCCIA AFFIORANTE TARA 20%,Rocky mixed pasture (20% tare),pasture_meadow_grassland_grass,3302000000,no,,PASCOLO POLIFITA CON ROCCIA AFFIORANTE TARA 20%,3302000000.0,pasture_meadow_grassland_grass,500.0,Grassland (permanent and temporary),0.0,No Cropland
it,1540869969,093,093,TRITICALE,Triticale,triticale,3301010800,yes,Direct exact match,TRITICALE,3301010800.0,triticale,218.0,Triticale,1150.0,Other Cereals
it,1515877254,001,001,GRANTURCO (MAIS),Maize (corn),cereal,3301010000,no,Matched as cereal based on keywords,GRANTURCO (MAIS),3301010000.0,cereal,200.0,Cereals,1150.0,Other Cereals
it,1509032502,019,019,RISONE,Rice,rice,3301010700,yes,Direct exact match,RISONE,3301010700.0,rice,217.0,Rice,1140.0,Rice
it,1531881596,336,336,PRATO POLIFITA,Mixed grassland,pasture_meadow_grassland_grass,3302000000,no,,PRATO POLIFITA,3302000000.0,pasture_meadow_grassland_grass,500.0,Grassland (permanent and temporary),0.0,No Cropland
it,1716232380,800,800,ERBAIO,Green fodder,plants_harvested_green,3301090000,no,,ERBAIO,3301090000.0,plants_harvested_green,240.0,"Dry pulses, vegetables and flowers",1210.0,Fresh Vegetables
it,1738961139,001,001,GRANTURCO (MAIS),Maize (corn),cereal,3301010000,no,Matched as cereal based on keywords,GRANTURCO (MAIS),3301010000.0,cereal,200.0,Cereals,1150.0,Other Cereals
it,1732881154,001,001,GRANTURCO (MAIS),Maize (corn),cereal,3301010000,no,Matched as cereal based on keywords,GRANTURCO (MAIS),3301010000.0,cereal,200.0,Cereals,1150.0,Other Cereals
it,1618701096,336,336,PRATO POLIFITA,Mixed grassland,pasture_meadow_grassland_grass,3302000000,no,,PRATO POLIFITA,3302000000.0,pasture_meadow_grassland_grass,500.0,Grassland (permanent and temporary),0.0,No Cropland
it,1570290548,001,001,GRANTURCO (MAIS),Maize (corn),cereal,3301010000,no,Matched as cereal based on keywords,GRANTURCO (MAIS),3301010000.0,cereal,200.0,Cereals,1150.0,Other Cereals
it,1573734802,336,336,PRATO POLIFITA,Mixed grassland,pasture_meadow_grassland_grass,3302000000,no,,PRATO POLIFITA,3302000000.0,pasture_meadow_grassland_grass,500.0,Grassland (permanent and temporary),0.0,No Cropland
it,1610036570,336,336,PRATO POLIFITA,Mixed grassland,pasture_meadow_grassland_grass,3302000000,no,,PRATO POLIFITA,3302000000.0,pasture_meadow_grassland_grass,500.0,Grassland (permanent and temporary),0.0,No Cropland
it,1531998057,788,788,SIEPI E FASCE ALBERATE,Hedges and tree strips,tree_wood_forest,3306000000,no,Matched as tree wood forest based on keywords,SIEPI E FASCE ALBERATE,3306000000.0,tree_wood_forest,300.0,Woodland and shrubland type of vegetation,3200.0,Unclassified permanent crop
it,1528291260,063,063,PASCOLO POLIFITA CON ROCCIA AFFIORANTE TARA 20%,Rocky mixed pasture (20% tare),pasture_meadow_grassland_grass,3302000000,no,,PASCOLO POLIFITA CON ROCCIA AFFIORANTE TARA 20%,3302000000.0,pasture_meadow_grassland_grass,500.0,Grassland (permanent and temporary),0.0,No Cropland
it,1576096828,899,899,PRATO PASCOLO,Pasture meadow,pasture_meadow_grassland_grass,3302000000,no,,PRATO PASCOLO,3302000000.0,pasture_meadow_grassland_grass,500.0,Grassland (permanent and temporary),0.0,No Cropland
it,1563642810,054,054,PASCOLO ARBORATO - TARA 50%,Wooded pasture (50% tare),tree_wood_forest,3306000000,no,Matched as tree wood forest based on keywords,PASCOLO ARBORATO - TARA 50%,3306000000.0,tree_wood_forest,300.0,Woodland and shrubland type of vegetation,3200.0,Unclassified permanent crop
it,1532589182,054,054,PASCOLO ARBORATO - TARA 50%,Wooded pasture (50% tare),tree_wood_forest,3306000000,no,Matched as tree wood forest based on keywords,PASCOLO ARBORATO - TARA 50%,3306000000.0,tree_wood_forest,300.0,Woodland and shrubland type of vegetation,3200.0,Unclassified permanent crop
it,1760464604,054,054,PASCOLO ARBORATO - TARA 50%,Wooded pasture (50% tare),tree_wood_forest,3306000000,no,Matched as tree wood forest based on keywords,PASCOLO ARBORATO - TARA 50%,3306000000.0,tree_wood_forest,300.0,Woodland and shrubland type of vegetation,3200.0,Unclassified permanent crop
it,1512823130,001,001,GRANTURCO (MAIS),Maize (corn),cereal,3301010000,no,Matched as cereal based on keywords,GRANTURCO (MAIS),3301010000.0,cereal,200.0,Cereals,1150.0,Other Cereals
it,1706272326,093,093,TRITICALE,Triticale,triticale,3301010800,yes,Direct exact match,TRITICALE,3301010800.0,triticale,218.0,Triticale,1150.0,Other Cereals
it,1802855123,336,336,PRATO POLIFITA,Mixed grassland,pasture_meadow_grassland_grass,3302000000,no,,PRATO POLIFITA,3302000000.0,pasture_meadow_grassland_grass,500.0,Grassland (permanent and temporary),0.0,No Cropland
it,1618465605,899,899,PRATO PASCOLO,Pasture meadow,pasture_meadow_grassland_grass,3302000000,no,,PRATO PASCOLO,3302000000.0,pasture_meadow_grassland_grass,500.0,Grassland (permanent and temporary),0.0,No Cropland
it,1653168233,336,336,PRATO POLIFITA,Mixed grassland,pasture_meadow_grassland_grass,3302000000,no,,PRATO POLIFITA,3302000000.0,pasture_meadow_grassland_grass,500.0,Grassland (permanent and temporary),0.0,No Cropland
it,1509297804,587,587,GRANO (FRUMENTO) TENERO,Soft wheat,cereal,3301010000,no,Matched as cereal based on keywords,GRANO (FRUMENTO) TENERO,3301010000.0,cereal,200.0,Cereals,1150.0,Other Cereals
it,1588931071,065,065,PASCOLO POLIFITA,Mixed pasture,pasture_meadow_grassland_grass,3302000000,no,,PASCOLO POLIFITA,3302000000.0,pasture_meadow_grassland_grass,500.0,Grassland (permanent and temporary),0.0,No Cropland
it,1536290371,001,001,GRANTURCO (MAIS),Maize (corn),cereal,3301010000,no,Matched as cereal based on keywords,GRANTURCO (MAIS),3301010000.0,cereal,200.0,Cereals,1150.0,Other Cereals
it,1536402698,899,899,PRATO PASCOLO,Pasture meadow,pasture_meadow_grassland_grass,3302000000,no,,PRATO PASCOLO,3302000000.0,pasture_meadow_grassland_grass,500.0,Grassland (permanent and temporary),0.0,No Cropland
it,1569978891,562,562,ERBA MEDICA,Alfalfa,alfalfa_lucerne,3301090301,no,Partial match found in HCAT2 names,ERBA MEDICA,3301090301.0,alfalfa_lucerne,250.0,Other fodder crops (excl. temp. grasslands),1210.0,Fresh Vegetables
it,1511349875,788,788,SIEPI E FASCE ALBERATE,Hedges and tree strips,tree_wood_forest,3306000000,no,Matched as tree wood forest based on keywords,SIEPI E FASCE ALBERATE,3306000000.0,tree_wood_forest,300.0,Woodland and shrubland type of vegetation,3200.0,Unclassified permanent crop
it,1787587821,410,410,VITE,Vine (grapevine),fruit,3303010000,no,Matched as fruit based on keywords,VITE,3303010000.0,orchards_fruits,300.0,Woodland and shrubland type of vegetation,2310.0,Fruits
it,1652397602,001,001,GRANTURCO (MAIS),Maize (corn),cereal,3301010000,no,Matched as cereal based on keywords,GRANTURCO (MAIS),3301010000.0,cereal,200.0,Cereals,1150.0,Other Cereals
it,1631704318,001,001,GRANTURCO (MAIS),Maize (corn),cereal,3301010000,no,Matched as cereal based on keywords,GRANTURCO (MAIS),3301010000.0,cereal,200.0,Cereals,1150.0,Other Cereals
it,1511815087,336,336,PRATO POLIFITA,Mixed grassland,pasture_meadow_grassland_grass,3302000000,no,,PRATO POLIFITA,3302000000.0,pasture_meadow_grassland_grass,500.0,Grassland (permanent and temporary),0.0,No Cropland
it,1537907025,800,800,ERBAIO,Green fodder,plants_harvested_green,3301090000,no,,ERBAIO,3301090000.0,plants_harvested_green,240.0,"Dry pulses, vegetables and flowers",1210.0,Fresh Vegetables
it,1551422184,420,420,OLIVO,Olive,olive_plantations,3303050000,no,Partial match found in HCAT2 names,OLIVO,3303050000.0,olive_plantations,300.0,Woodland and shrubland type of vegetation,2200.0,Olives
it,1608666770,019,019,RISONE,Rice,rice,3301010700,yes,Direct exact match,RISONE,3301010700.0,rice,217.0,Rice,1140.0,Rice
it,1520656664,336,336,PRATO POLIFITA,Mixed grassland,pasture_meadow_grassland_grass,3302000000,no,,PRATO POLIFITA,3302000000.0,pasture_meadow_grassland_grass,500.0,Grassland (permanent and temporary),0.0,No Cropland
it,1716461007,001,001,GRANTURCO (MAIS),Maize (corn),cereal,3301010000,no,Matched as cereal based on keywords,GRANTURCO (MAIS),3301010000.0,cereal,200.0,Cereals,1150.0,Other Cereals
it,1584956396,004,004,SOIA,Soybean,soy_soybeans,3301160000,no,Partial match found in HCAT2 names,SOIA,3301160000.0,soy_soybeans,233.0,Soya,1420.0,Soybeans
it,1524154744,420,420,OLIVO,Olive,olive_plantations,3303050000,no,Partial match found in HCAT2 names,OLIVO,3303050000.0,olive_plantations,300.0,Woodland and shrubland type of vegetation,2200.0,Olives
it,1689757693,336,336,PRATO POLIFITA,Mixed grassland,pasture_meadow_grassland_grass,3302000000,no,,PRATO POLIFITA,3302000000.0,pasture_meadow_grassland_grass,500.0,Grassland (permanent and temporary),0.0,No Cropland
it,1627686999,410,410,VITE,Vine (grapevine),fruit,3303010000,no,Matched as fruit based on keywords,VITE,3303010000.0,orchards_fruits,300.0,Woodland and shrubland type of vegetation,2310.0,Fruits
it,1764887429,001,001,GRANTURCO (MAIS),Maize (corn),cereal,3301010000,no,Matched as cereal based on keywords,GRANTURCO (MAIS),3301010000.0,cereal,200.0,Cereals,1150.0,Other Cereals
it,1705737601,551,551,VIVAI FLORICOLI /ORNAMENTALI,Ornamental nurseries,flowers_ornamental_plants,3301080000,no,Matched as flowers ornamental plants based on keywords,VIVAI FLORICOLI /ORNAMENTALI,3301080000.0,flowers_ornamental_plants,240.0,"Dry pulses, vegetables and flowers",1210.0,Fresh Vegetables
it,1509033029,336,336,PRATO POLIFITA,Mixed grassland,pasture_meadow_grassland_grass,3302000000,no,,PRATO POLIFITA,3302000000.0,pasture_meadow_grassland_grass,500.0,Grassland (permanent and temporary),0.0,No Cropland
it,1600305716,562,562,ERBA MEDICA,Alfalfa,alfalfa_lucerne,3301090301,no,Partial match found in HCAT2 names,ERBA MEDICA,3301090301.0,alfalfa_lucerne,250.0,Other fodder crops (excl. temp. grasslands),1210.0,Fresh Vegetables
it,1527088119,336,336,PRATO POLIFITA,Mixed grassland,pasture_meadow_grassland_grass,3302000000,no,,PRATO POLIFITA,3302000000.0,pasture_meadow_grassland_grass,500.0,Grassland (permanent and temporary),0.0,No Cropland
it,1583519708,562,562,ERBA MEDICA,Alfalfa,alfalfa_lucerne,3301090301,no,Partial match found in HCAT2 names,ERBA MEDICA,3301090301.0,alfalfa_lucerne,250.0,Other fodder crops (excl. temp. grasslands),1210.0,Fresh Vegetables
it,1549645222,562,562,ERBA MEDICA,Alfalfa,alfalfa_lucerne,3301090301,no,Partial match found in HCAT2 names,ERBA MEDICA,3301090301.0,alfalfa_lucerne,250.0,Other fodder crops (excl. temp. grasslands),1210.0,Fresh Vegetables
it,1691881903,899,899,PRATO PASCOLO,Pasture meadow,pasture_meadow_grassland_grass,3302000000,no,,PRATO PASCOLO,3302000000.0,pasture_meadow_grassland_grass,500.0,Grassland (permanent and temporary),0.0,No Cropland
it,1536639233,004,004,SOIA,Soybean,soy_soybeans,3301160000,no,Partial match found in HCAT2 names,SOIA,3301160000.0,soy_soybeans,233.0,Soya,1420.0,Soybeans
it,1582485134,410,410,VITE,Vine (grapevine),fruit,3303010000,no,Matched as fruit based on keywords,VITE,3303010000.0,orchards_fruits,300.0,Woodland and shrubland type of vegetation,2310.0,Fruits
it,1539460762,336,336,PRATO POLIFITA,Mixed grassland,pasture_meadow_grassland_grass,3302000000,no,,PRATO POLIFITA,3302000000.0,pasture_meadow_grassland_grass,500.0,Grassland (permanent and temporary),0.0,No Cropland
it,1605390909,004,004,SOIA,Soybean,soy_soybeans,3301160000,no,Partial match found in HCAT2 names,SOIA,3301160000.0,soy_soybeans,233.0,Soya,1420.0,Soybeans
it,1670486544,019,019,RISONE,Rice,rice,3301010700,yes,Direct exact match,RISONE,3301010700.0,rice,217.0,Rice,1140.0,Rice
it,1671867126,001,001,GRANTURCO (MAIS),Maize (corn),cereal,3301010000,no,Matched as cereal based on keywords,GRANTURCO (MAIS),3301010000.0,cereal,200.0,Cereals,1150.0,Other Cereals
it,1636615991,019,019,RISONE,Rice,rice,3301010700,yes,Direct exact match,RISONE,3301010700.0,rice,217.0,Rice,1140.0,Rice
it,1640035584,019,019,RISONE,Rice,rice,3301010700,yes,Direct exact match,RISONE,3301010700.0,rice,217.0,Rice,1140.0,Rice
it,1540748691,336,336,PRATO POLIFITA,Mixed grassland,pasture_meadow_grassland_grass,3302000000,no,,PRATO POLIFITA,3302000000.0,pasture_meadow_grassland_grass,500.0,Grassland (permanent and temporary),0.0,No Cropland
it,1690642349,065,065,PASCOLO POLIFITA,Mixed pasture,pasture_meadow_grassland_grass,3302000000,no,,PASCOLO POLIFITA,3302000000.0,pasture_meadow_grassland_grass,500.0,Grassland (permanent and temporary),0.0,No Cropland
it,1509033026,336,336,PRATO POLIFITA,Mixed grassland,pasture_meadow_grassland_grass,3302000000,no,,PRATO POLIFITA,3302000000.0,pasture_meadow_grassland_grass,500.0,Grassland (permanent and temporary),0.0,No Cropland
it,1536650186,046,046,LOIETTO LOGLIO,Ryegrass,rye,3301010300,no,Partial match found in HCAT2 names,LOIETTO LOGLIO,3301010300.0,rye,214.0,Rye,1150.0,Other Cereals
it,1549331533,001,001,GRANTURCO (MAIS),Maize (corn),cereal,3301010000,no,Matched as cereal based on keywords,GRANTURCO (MAIS),3301010000.0,cereal,200.0,Cereals,1150.0,Other Cereals
it,1546905163,003,003,COLZA,Rapeseed,rapeseed_rape,3301060400,no,Partial match found in HCAT2 names,COLZA,3301060400.0,rapeseed_rape,232.0,Rape and turnip rape,1430.0,Rapeseed
it,1522873194,162,162,INDIVIA O SCAROLA,Endive or escarole,endive,3301310300,no,Partial match found in HCAT2 names,INDIVIA O SCAROLA,3301310300.0,endive,240.0,"Dry pulses, vegetables and flowers",1210.0,Fresh Vegetables
it,1576012714,053,053,PANICO,Foxtail millet,millet_sorghum,3301010900,no,,PANICO,3301010900.0,millet_sorghum,219.0,Other cereals,1150.0,Other Cereals
it,1515443556,054,054,PASCOLO ARBORATO - TARA 50%,Wooded pasture (50% tare),tree_wood_forest,3306000000,no,Matched as tree wood forest based on keywords,PASCOLO ARBORATO - TARA 50%,3306000000.0,tree_wood_forest,300.0,Woodland and shrubland type of vegetation,3200.0,Unclassified permanent crop
it,1592191419,336,336,PRATO POLIFITA,Mixed grassland,pasture_meadow_grassland_grass,3302000000,no,,PRATO POLIFITA,3302000000.0,pasture_meadow_grassland_grass,500.0,Grassland (permanent and temporary),0.0,No Cropland
it,1570154297,093,093,TRITICALE,Triticale,triticale,3301010800,yes,Direct exact match,TRITICALE,3301010800.0,triticale,218.0,Triticale,1150.0,Other Cereals
it,1619110314,001,001,GRANTURCO (MAIS),Maize (corn),cereal,3301010000,no,Matched as cereal based on keywords,GRANTURCO (MAIS),3301010000.0,cereal,200.0,Cereals,1150.0,Other Cereals
it,1625843364,001,001,GRANTURCO (MAIS),Maize (corn),cereal,3301010000,no,Matched as cereal based on keywords,GRANTURCO (MAIS),3301010000.0,cereal,200.0,Cereals,1150.0,Other Cereals
it,1559109437,587,587,GRANO (FRUMENTO) TENERO,Soft wheat,cereal,3301010000,no,Matched as cereal based on keywords,GRANO (FRUMENTO) TENERO,3301010000.0,cereal,200.0,Cereals,1150.0,Other Cereals
it,1689589490,001,001,GRANTURCO (MAIS),Maize (corn),cereal,3301010000,no,Matched as cereal based on keywords,GRANTURCO (MAIS),3301010000.0,cereal,200.0,Cereals,1150.0,Other Cereals
it,1619502226,562,562,ERBA MEDICA,Alfalfa,alfalfa_lucerne,3301090301,no,Partial match found in HCAT2 names,ERBA MEDICA,3301090301.0,alfalfa_lucerne,250.0,Other fodder crops (excl. temp. grasslands),1210.0,Fresh Vegetables
it,1620996895,800,800,ERBAIO,Green fodder,plants_harvested_green,3301090000,no,,ERBAIO,3301090000.0,plants_harvested_green,240.0,"Dry pulses, vegetables and flowers",1210.0,Fresh Vegetables
it,1587888083,001,001,GRANTURCO (MAIS),Maize (corn),cereal,3301010000,no,Matched as cereal based on keywords,GRANTURCO (MAIS),3301010000.0,cereal,200.0,Cereals,1150.0,Other Cereals
it,1671016746,336,336,PRATO POLIFITA,Mixed grassland,pasture_meadow_grassland_grass,3302000000,no,,PRATO POLIFITA,3302000000.0,pasture_meadow_grassland_grass,500.0,Grassland (permanent and temporary),0.0,No Cropland
it,1705763429,562,562,ERBA MEDICA,Alfalfa,alfalfa_lucerne,3301090301,no,Partial match found in HCAT2 names,ERBA MEDICA,3301090301.0,alfalfa_lucerne,250.0,Other fodder crops (excl. temp. grasslands),1210.0,Fresh Vegetables
it,1599286719,044,044,MELO,Apple,apples,3303010200,no,Partial match found in HCAT2 names,MELO,3303010200.0,apples,300.0,Woodland and shrubland type of vegetation,2310.0,Fruits
it,1521779984,899,899,PRATO PASCOLO,Pasture meadow,pasture_meadow_grassland_grass,3302000000,no,,PRATO PASCOLO,3302000000.0,pasture_meadow_grassland_grass,500.0,Grassland (permanent and temporary),0.0,No Cropland
it,1570012402,019,019,RISONE,Rice,rice,3301010700,yes,Direct exact match,RISONE,3301010700.0,rice,217.0,Rice,1140.0,Rice
it,1717631506,562,562,ERBA MEDICA,Alfalfa,alfalfa_lucerne,3301090301,no,Partial match found in HCAT2 names,ERBA MEDICA,3301090301.0,alfalfa_lucerne,250.0,Other fodder crops (excl. temp. grasslands),1210.0,Fresh Vegetables
it,1677140102,001,001,GRANTURCO (MAIS),Maize (corn),cereal,3301010000,no,Matched as cereal based on keywords,GRANTURCO (MAIS),3301010000.0,cereal,200.0,Cereals,1150.0,Other Cereals
it,1517192804,001,001,GRANTURCO (MAIS),Maize (corn),cereal,3301010000,no,Matched as cereal based on keywords,GRANTURCO (MAIS),3301010000.0,cereal,200.0,Cereals,1150.0,Other Cereals
it,1604573852,001,001,GRANTURCO (MAIS),Maize (corn),cereal,3301010000,no,Matched as cereal based on keywords,GRANTURCO (MAIS),3301010000.0,cereal,200.0,Cereals,1150.0,Other Cereals
it,1559117314,587,587,GRANO (FRUMENTO) TENERO,Soft wheat,cereal,3301010000,no,Matched as cereal based on keywords,GRANO (FRUMENTO) TENERO,3301010000.0,cereal,200.0,Cereals,1150.0,Other Cereals
it,1528596060,336,336,PRATO POLIFITA,Mixed grassland,pasture_meadow_grassland_grass,3302000000,no,,PRATO POLIFITA,3302000000.0,pasture_meadow_grassland_grass,500.0,Grassland (permanent and temporary),0.0,No Cropland
it,1624916559,410,410,VITE,Vine (grapevine),fruit,3303010000,no,Matched as fruit based on keywords,VITE,3303010000.0,orchards_fruits,300.0,Woodland and shrubland type of vegetation,2310.0,Fruits
it,1706288351,002,002,GRANO (FRUMENTO) DURO,Durum wheat,cereal,3301010000,no,Matched as cereal based on keywords,GRANO (FRUMENTO) DURO,3301010000.0,cereal,200.0,Cereals,1150.0,Other Cereals
it,1693706591,684,684,SEGALA,Rye,rye,3301010300,yes,Direct exact match,SEGALA,3301010300.0,rye,214.0,Rye,1150.0,Other Cereals
it,1670674054,899,899,PRATO PASCOLO,Pasture meadow,pasture_meadow_grassland_grass,3302000000,no,,PRATO PASCOLO,3302000000.0,pasture_meadow_grassland_grass,500.0,Grassland (permanent and temporary),0.0,No Cropland
it,1570428689,001,001,GRANTURCO (MAIS),Maize (corn),cereal,3301010000,no,Matched as cereal based on keywords,GRANTURCO (MAIS),3301010000.0,cereal,200.0,Cereals,1150.0,Other Cereals
it,1588328927,044,044,MELO,Apple,apples,3303010200,no,Partial match found in HCAT2 names,MELO,3303010200.0,apples,300.0,Woodland and shrubland type of vegetation,2310.0,Fruits
it,1603259294,693,693,SORGO,Sorghum,millet_sorghum,3301010900,no,Partial match found in HCAT2 names,SORGO,3301010900.0,millet_sorghum,219.0,Other cereals,1150.0,Other Cereals
it,1605387459,063,063,PASCOLO POLIFITA CON ROCCIA AFFIORANTE TARA 20%,Rocky mixed pasture (20% tare),pasture_meadow_grassland_grass,3302000000,no,,PASCOLO POLIFITA CON ROCCIA AFFIORANTE TARA 20%,3302000000.0,pasture_meadow_grassland_grass,500.0,Grassland (permanent and temporary),0.0,No Cropland
it,1625604694,410,410,VITE,Vine (grapevine),fruit,3303010000,no,Matched as fruit based on keywords,VITE,3303010000.0,orchards_fruits,300.0,Woodland and shrubland type of vegetation,2310.0,Fruits
it,1619126361,410,410,VITE,Vine (grapevine),fruit,3303010000,no,Matched as fruit based on keywords,VITE,3303010000.0,orchards_fruits,300.0,Woodland and shrubland type of vegetation,2310.0,Fruits
it,1573741848,063,063,PASCOLO POLIFITA CON ROCCIA AFFIORANTE TARA 20%,Rocky mixed pasture (20% tare),pasture_meadow_grassland_grass,3302000000,no,,PASCOLO POLIFITA CON ROCCIA AFFIORANTE TARA 20%,3302000000.0,pasture_meadow_grassland_grass,500.0,Grassland (permanent and temporary),0.0,No Cropland
it,1540072979,019,019,RISONE,Rice,rice,3301010700,yes,Direct exact match,RISONE,3301010700.0,rice,217.0,Rice,1140.0,Rice
it,1626121335,336,336,PRATO POLIFITA,Mixed grassland,pasture_meadow_grassland_grass,3302000000,no,,PRATO POLIFITA,3302000000.0,pasture_meadow_grassland_grass,500.0,Grassland (permanent and temporary),0.0,No Cropland
it,1671390224,005,005,GIRASOLE,Sunflower,sunflower,3301060500,yes,Direct exact match,GIRASOLE,3301060500.0,sunflower,231.0,Sunflower,1410.0,Sunflower
it,1648765940,001,001,GRANTURCO (MAIS),Maize (corn),cereal,3301010000,no,Matched as cereal based on keywords,GRANTURCO (MAIS),3301010000.0,cereal,200.0,Cereals,1150.0,Other Cereals
it,1523007274,410,410,VITE,Vine (grapevine),fruit,3303010000,no,Matched as fruit based on keywords,VITE,3303010000.0,orchards_fruits,300.0,Woodland and shrubland type of vegetation,2310.0,Fruits
it,1671861969,127,127,LATTUGA LATTUGHINO,Lettuce,salads_lettuce_leaf_vegetables,3301310000,no,Partial match found in HCAT2 names,LATTUGA LATTUGHINO,3301310000.0,salads_lettuce_leaf_vegetables,240.0,"Dry pulses, vegetables and flowers",1210.0,Fresh Vegetables
it,1497361694,001,001,GRANTURCO (MAIS),Maize (corn),cereal,3301010000,no,Matched as cereal based on keywords,GRANTURCO (MAIS),3301010000.0,cereal,200.0,Cereals,1150.0,Other Cereals
it,1721991414,336,336,PRATO POLIFITA,Mixed grassland,pasture_meadow_grassland_grass,3302000000,no,,PRATO POLIFITA,3302000000.0,pasture_meadow_grassland_grass,500.0,Grassland (permanent and temporary),0.0,No Cropland
